word	sent1	sent2	group	mean	annotator1	annotator2	annotator3	annotator4	annotator5
рождество	С <b><i>Рождеством!..</i></b> :-) A propos: judex habere debet duos sales, salem sapientiae ne sit insipidus et salem conscientiae, ne sit diabolus.	Фюрер твердо обещал армиям вермахта, действующим на Восточном фронте, что <b><i>рождество</i></b> они встретят в Москве.	COMPARE	4.0	4	4	4	4	4
рождество	С <b><i>Рождеством.</i></b>	О, если бы эта радость, которую даровал нам Господь Своим преславным <b><i>Рождеством</i></b> от Пречистой Девы, всегда пребывала с нами!	LATER	3.2	3	4	4	4	1
рождество	"Солидный ""Атлас языка и культуры ашкеназийских евреев"" в третьем томе разбирает еврейские обряды и обычаи, связанные с <b><i>Рождеством.</i></b>"	Мы любим смотреть, как умирает время и от <b><i>рождества</i></b> человечества уверены, что любая смерть открывает нам дверь в новый мир света и достатка.	LATER	2.2	1	1	4	4	1
рождество	"Так как многие языческие празднества совпадали или соседствовали с православными, то внешне приличия были почти соблюдены -- пир устраивался, например, не по случаю праздника рожаниц, а по причине дня <b><i>рождества</i></b> Богородицы, но продолжался и на второй день как ""беззаконная вторая трапеза""."	41 Елка Пришло <b><i>рождество.</i></b>	COMPARE	2.6	3	4	1	3	2
рождество	Тетенька появилась впервые в канун <b><i>рождества</i></b> 1835 года.	.. -- ответственный секретарь пристально вгляделся в текст, -- вторым артемизием шестьдесят третьего года до <b><i>рождества</i></b> Христова.	LATER	2.8	1	4	4	2	3
рождество	Украшенные к <b><i>Рождеству</i></b> витрины магазинов сияли какой-то мультипликационной роскошью, прохожие останавливались и, сбившись в небольшие толпы, глазели на двигающиеся за стеклянными стенами автомобили, на манекены, которые кланялись, обнимались, поворачивались к зрителям с застывшей на пластмассовых лицах широкой и белозубой американской улыбкой.	"Как этот закон нового Царства получил свое исполнение на Пресвятой Деве Ей дано было, во-первых, возрадоваться ""о востании <b><i>рождества</i></b> Своего"" со всем тем, что для Него означало это востание, а во-вторых, на Ней исполнилось слово Господа: ""кто оставит домы, или братьев, или сестер ... или детей ... ради имени Моего, получит во сто крат и наследует жизнь вечную"" (Мф 19:29)."	COMPARE	1.2	1	2	1	1	1
рождество	Хотя до <b><i>Рождества</i></b> было еще больше недели, уже чувствовалась предновогодняя лихорадка.	Будучи последовательно интерпретирован, Ветхий завет оказывался весь целиком сведенным к единому смыслу -- к возвещению неминуемого <b><i>рождества</i></b> Христова и его подвигу спасения.	COMPARE	2.2	1	4	1	1	4
рождество	Хотя у нас <b><i>рождество</i></b> 25 декабря, но есть и те, кто отмечают его 7 января, поэтому хочу тебя поздравить с <b><i>Рождеством,</i></b> так как у вас большинство отмечает его 7.	-- На второй день <b><i>рождества.</i></b>	COMPARE	4.0	4	4	4	4	4
рождество	ЧЬЕ <b><i>РОЖДЕСТВО</i></b> МЫ ПРАЗДНУЕМ И КОГДА Последние семь-восемь лет наше телевидение в канун 25 декабря обязательно сообщает о том, что в полночь наступает католическое <b><i>Рождество,</i></b> а на следующий вечер показывает нам картинки того, как празднует этот священный день Римско-католическая церковь.	Пробыл я в отъезде более десяти дней и вернулся накануне <b><i>рождества.</i></b>	COMPARE	3.4	4	4	1	4	4
рождество	"Через восемь лет после крейсерского выстрела на елках и Новом годе поставили большую жирную звезду -- суровый зимний пролетарский гопак назывался ""Комсомольским <b><i>рождеством"":</i></b> ни елок, ни Дедов, ни Снегурок -- только водка и папахи набок."	Современное летоисчисление, ведущее свое начало от <b><i>Рождества</i></b> и являющееся летоисчислением христианской эры, само по себе свидетельствует об исключительном значении пришествия Христа Спасителя.	LATER	1.6	2	1	1	3	1
рождество	Что будет с <b><i>Рождеством</i></b> и ёлкой после вхождения календарной реформы в жизнь, пока было непонятно.	"Незадолго до февральских дней я дал редактору газеты ""День"" И. Р. Кугелю рассказ о поездке в саратовскую деревню на <b><i>рождество.</i></b>"	COMPARE	3.4	4	1	4	4	4
рыночный	"""Правительственное решение создать именно 10 генкомпаний действительно позволит получить довольно сильных <b><i>рыночных</i></b> игроков, -- сказал ""Известиям"" аналитик ИК ""Проспект"" Александр Корчагин, -- хотя понятно, что цифра ""10"" -- достаточно условная""."	Исключение было сделано для поземельных налогов, которые население должно было вносить: в пограничных департаментах натурой (зерном), для облегчения продовольствования армий, а в остальной Франции мандатами, по <b><i>рыночной</i></b> стоимости зерна в них.	COMPARE	3.2	2	4	3	3	4
рыночный	* * * Плановый туризм умер в эпоху хаоса при переходе к <b><i>рыночным</i></b> отношениям.	Он ел все самое простое, что значилось в меню столовых, но дома с аппетитом обсасывал кожицу жирного угря, купленного из-под полы у <b><i>рыночного</i></b> спекулянта.	COMPARE	2.2	1	2	1	4	3
рыночный	-- Как в таком случае отличить демпинг от нормального <b><i>рыночного</i></b> снижения цены -- Существуют рекомендованные базовые цены, торговля по которым устраивает всех.	При этом очевидно, что экспансия бюрократии и силовиков носит объективно антимодернизаторский характер, угрожая инвестиционной привлекательности страны и встраиванию России в глобальную <b><i>рыночную</i></b> экономику.	LATER	3.2	1	4	3	4	4
рыночный	-- Представление окончено! -- провозгласил старик и двинулся вперед, проталкиваясь сквозь <b><i>рыночную</i></b> толпу.	Мы думали, что мы можем одним взмахом и сразу уничтожить <b><i>рыночные</i></b> отношения.	EARLIER	1.2	1	2	1	1	1
рыночный	1 октября 1997 года президент Белоруссии Лукашенко издал указ, вводивший задним числом акциз на спирт в размере 2 доллара за литр, что равнялось его <b><i>рыночной</i></b> цене.	Анализ расстановки и влияния основных политических сил позволял сделать вывод, что -- независимо от того, чем кончится противостояние президента и парламента, -- Россия будет продолжать мучительное, медленное, с откатами назад продвижение к демократии, к социальному <b><i>рыночному</i></b> хозяйству.	LATER	3.8	4	3	4	4	4
рыночный	<b><i>Рыночный</i></b> рай.	КОРНИЛОВ, кандидат экономических наук, доцент Нижегородского государственного технического университета С.Н. ЯШИН, доктор экономических наук, профессор Нижегородского государственного технического университета Формирование <b><i>рыночных</i></b> отношений в российской экономике привело к возрастанию потребности субъектов хозяйствования в точности и достоверности оценки объектов <b><i>рыночного</i></b> обмена.	LATER	3.4	1	4	4	4	4
рыночный	[Лист 30] По известному правилу народной экономической жизни -- хлеб является хозяином всех <b><i>рыночных</i></b> цен, то есть -- [Жизнь надоедает в детстве, от нее бывает скучно, и человек, проживший лет шесть или семь от роду,] может спросить других -- так, чтобы его поняли -- отчего ему [скучно] стало скучно.	Чтобы проверить, так ли это, сопоставим <b><i>рыночные</i></b> цены элементов (А), их кларки (К) и произведение А . К (таблица 1).	EARLIER	4.0	4	4	4	4	4
рыночный	А там через два-три дома оказался переулок, который вывел его на какую-то большую, должно быть <b><i>рыночную,</i></b> площадь.	Дальше идут вопросы частного капитала, возможное сохранение и даже усиление позиции частного капитала в области товарооборота, затем сохранение <b><i>рыночного</i></b> метода товарооборота и возможное ограничение государственно-административного регулирования товарооборота.	EARLIER	1.2	1	1	2	1	1
рыночный	База для дальнейшего развития <b><i>рыночной</i></b> инфраструктуры, надо подчеркнуть, уже создана, ее технологической основой является единая система газоснабжения.	"Но в то же время он, как всякий буржуа, ходит по <b><i>рыночной</i></b> ""тропинке бедствий"": спекулирует ли он мылом или валютой -- неумолимые законы рынка часто хватают его за шиворот и заставляют вспоминать о боге и сатане."	COMPARE	3.2	4	2	3	3	4
рыночный	"Благодаря всем этим мерам, а также правильному прогнозированию развития ситуации на рынке, ""Уралхимпласт"" органично вписался в <b><i>рыночные</i></b> отношения и добился хороших результатов в хозяйственной деятельности."	Без развития <b><i>рыночных</i></b> отношений и элементов конкуренции неизбежно возникновение опасных диспропорций, инфляция и другие негативные явления.	COMPARE	3.8	4	3	4	4	4
рыночный	В ближайшем будущем сосновые леса Низменного Заволжья могут стать привлекательным объектом для претворения в жизнь положений Киотского протокола, который предусматривает создание глобальных <b><i>рыночных</i></b> механизмов, позволяющих снизить выбросы парниковых газов в атмосферу.	4) <b><i>Рыночные</i></b> цены.	LATER	3.2	3	3	4	4	2
рыночный	В других школах учителя будут говорить о <b><i>рыночных</i></b> ценах, о том, как и где удалось отоварить карточки, а в Первой опытно-показательной -- с легкой руки Дмитрия Ивановича -- спорят о методике, об учениках, о современных философских проблемах.	Никак не сходятся теория и практика нашей семейной математики: Теория любит цены государственные, а на практике мы вынуждены обращаться к <b><i>рыночным,</i></b> которые, увы, меняются в зависимости от географии и многого другого.	EARLIER	4.0	4	4	4	4	4
рыночный	В расчет норматива также включается величина кредитного риска по инструментам, отражаемым на вне-балансовых счетах бухгалтерского учета, величина кредитного риска по срочным сделкам, а также величина <b><i>рыночного</i></b> риска.	При реализации ценных бумаг, которые обращаются на организованном рынке, вне его Налоговый кодекс обязывает налогоплательщика сопоставить цены реализации с <b><i>рыночными.</i></b>	LATER	3.8	4	4	3	4	4
рыночный	В стране, уже вступившей во второе десятилетие общественных трансформаций, по-прежнему широко распространены настроения недоверия, а то и вовсе категорического неприятия дальнейших <b><i>рыночных</i></b> реформ.	"По СЛМ же, выбор Китаем и СССР своих маршрутов был совершенно объективен, поскольку необходимым и достаточным условием реализации каждой из траекторий явился уровень ""индустриальности"" (СССР вошёл в кризис абсолютизма богатой индустриальной державой, а Китай начал <b><i>рыночные</i></b> реформы оставаясь бедным, доиндустриальным)."	LATER	4.0	4	4	4	4	4
рыночный	В частности, речь идет о свободе транзита товаров, включая энергетические; предоставлении режима не менее благоприятного, чем предоставляемого таким товарам, как если бы они перевозились без транзита через территорию ЕС; снижении административных расходов в период расширения ЕС; предоставлении коммерческих услуг, связанных с транзитом, на справедливых и <b><i>рыночных</i></b> условиях.	"А сколько же было тайных, более мягких и даже вежливых Разве над всеми поголовно не измывались цензора всех эпох и мастей Разве любимых творений не коверкали, дорогих сердцу книг не сжигали Разве жандармы и чекисты не таскали к допросу и не сажали в каталажку, чуть не по очереди, без разбору, за то именно, что -- писатель А полицейский надзор, который порой поручался родному отцу (это было с Пушкиным) А прижимательства и придирки начальства, отравляющие каждую минуту жизни А дикая, одуряющая нищета, с алчностью издателей, с судорожной работой наспех этой великой казнью для всякого художника: быть недовольным своими созданиями А ""широкая публика"", Своим <b><i>рыночным</i></b> спросом вечно снижающая литературный уровень и обрекающая писателя шутовству в той или иной степени От начальства и общества не отставали семьи и ближние."	COMPARE	3.4	2	4	4	3	4
рыночный	"Вот как оценивает сложившуюся ситуацию наш известный экономист академик Абалкин: ""...Мечтали о рынке, а на самом деле получили нечто отвратительное, за которым ничего <b><i>рыночного</i></b> и в помине нет."	Мы набрели на <b><i>рыночную</i></b> площадь, на древние торговые ряды, на оружие.	COMPARE	1.8	2	3	1	1	2
рыночный	"Впрочем, начальник отдела экономических исследований МДМ-банка Николай Кащеев полагает, что в нынешней <b><i>рыночной</i></b> обстановке решение S&P неактуально: ""Кроме того, на глобальном рынке капитала мы большой роли не играем, так что действия S&P можно только принять к сведению""."	<b><i>Рыночные</i></b> цены: яблоки -- 3 -- 6 рублей, курага -- 9, лимоны -- 2 -- 3 рубля штука, клюква -- 7 рублей.	COMPARE	1.6	1	1	1	3	2
рыночный	Все четверо были приговорены к смертной казни через повешение -- казнь должна была состояться на <b><i>рыночной</i></b> площади Харькова.	"Пока этот повышенный уровень интенсивности труда не стал ""общественно-средним, <b><i>рыночная</i></b> стоимость штуки товара не изменяется, ибо в понятие <b><i>рыночной</i></b> стоимости, определяемой общественно-необходимым рабочим временем производства товара, входит средний, общественно-нормальный уровень интенсивности труда."	EARLIER	1.0	1	1	1	1	1
рыночный	"Все, что творится в этом фильме, происходит, как говорит т. Арсланов, ""при демократической <b><i>рыночной</i></b> экономике""."	".."", -- известно, что однажды попугай <b><i>рыночной</i></b> гадалки вытащил Есенину кольцо, которое он потом отдал С. А. Толстой."	EARLIER	2.0	3	2	1	1	3
рыночный	"Выражение лица -- ""половина сахар, половина мед"", как любят приговаривать азиатские <b><i>рыночные</i></b> мужички, расхваливая свои дыни."	Плечом к плечу с масонами Под каждую реформу Россия изобретала себе подходящий Запад: басурманский, просвещенный, филистерский, <b><i>рыночный,</i></b> жидомасонский, общечеловеческий.	LATER	1.6	2	2	2	1	1
рыночный	Графиня Шперлинг была так испугана <b><i>рыночными</i></b> разговорами, что молчала, подавившись негодованием.	Наскоро оглядев лицо в дешевое зеркало, поставленное на <b><i>рыночный</i></b> комод, подумал: -- По шадровитой роже и покупка ежели.	EARLIER	2.2	1	2	3	2	3
рыночный	"Директор по корпоративным исследованиям инвестиционного фонда ""Эрмитаж"", член комитета по реструктуризации совета директоров РАО Вадим Клейнер сказал ""Известиям"": ""Мы отправили письмо Анатолию Чубайсу, в котором выразили свои опасения в отношении <b><i>рыночной</i></b> стоимости акций энергохолдинга."	Что касается развивающихся государств, то временные ограничения на отток капиталов входят в набор мероприятий при проведении <b><i>рыночных</i></b> реформ.	LATER	3.4	3	3	4	3	4
рыночный	Для меня было ясно, что организация экономических связей на <b><i>рыночных</i></b> принципах неизбежно и позитивно скажется и на политических проблемах.	Не помню, как мчался я на лошади по горной дороге до Женевы, как приехал дождливым, серым утром в этот тихий прекрасный городок, увидел толпы людей, бегущих по узким улочкам в сторону <b><i>рыночной</i></b> площади, и понял, что уже ничего не изменить -- я опоздал.	COMPARE	1.4	1	1	1	1	3
рыночный	"Его нормальное функционирование и воспроизводство соответствующих социальных отношений достигаются ""свободной"" игрой экономических механизмов и интересов, закрепленных отношениями собственности, обеспечиваются самоупорядочивающейся стихией <b><i>рыночной</i></b> конкуренции."	Эта процессия, во главе с Дионисом и архонтом, останавливалась на <b><i>рыночной</i></b> площади, где хор плясал и пел перед статуями богов, а затем выходила через городские ворота и возле Академии ставила изображение Диониса на возвышение, перед которым многочисленные животные приносились в жертву.	EARLIER	1.4	1	1	3	1	1
рыночный	Есть <b><i>рыночный</i></b> успех, есть успех у университетской профессуры, есть успех у критиков, есть успех у простонародья.	В истории общественно-экономического развития Русского государства X и XI века характеризовались усилением местных <b><i>рыночных</i></b> связей.	EARLIER	4.0	4	4	4	4	4
рыночный	"Затем за квартиру нужно платить ежегодный налог -- его сумма исчисляется не как у нас, с некоей ""цены БТИ"", а с нормальной, <b><i>рыночной.</i></b>"	В разработанной в 90-х годах концепции перехода к <b><i>рыночной</i></b> экономике намечалось: в многолесных регионах, где сконцентрированы основные лесопользователи, главным образом в виде леспромхозов бывш.	LATER	3.0	4	4	2	3	2
рыночный	Здесь, в Америке, тоже существует конъюнктура -- <b><i>рыночная.</i></b>	"Он говорил о словообразе и его окаменении, об эпитете как средстве подновления слова, о ""рыночном"" искусстве, о смерти вещей и об остранении как способе их воскрешения."	EARLIER	2.2	1	2	1	3	4
рыночный	Здравоохранение в условиях <b><i>рыночной</i></b> экономики // Под ред.	России сегодня присущ некоторый дуализм, но это не столько традиционное противоречие Азии и Европы, сколько проблема создания современных <b><i>рыночных</i></b> и демократических институтов.	LATER	3.6	4	3	3	4	4
рыночный	"Зеленая ""Антилопа"", скрипя всеми своими частями, промчалась по внешнему проезду Бульвара Молодых Дарований и вылетела на <b><i>рыночную</i></b> площадь."	Он видел светлые славянские зеркальные шкафы, железные кровати с никелированными шарами, хрупкие овальные столики, умывальники, деревянные настольные лампы с кустарными разноцветными шелковыми, туго натянутыми легкими круглыми абажурами, -- весь этот <b><i>рыночный</i></b> отельный инвентарь, столь обычный вообще и столь непонятный, неуместный, странный здесь, среди этой знойной, древней, пугачевской степи, среди этих воюющих между собой ветров, сквозняков, буранов.	EARLIER	2.6	1	3	4	4	1
рыночный	"Как нам представляется, ее теоретические положения позволяют понять логику практических шагов ""ЯБЛОКА"" В результате деятельности ряда правительств эпохи президента Ельцина в России сложилась политико-экономическая система, весьма отличная от классических представлений о <b><i>рыночной</i></b> демократии."	Ночью, пошатываясь, он вошел в таверну, где пили купцы, офицеры гвардии драбантов, кавалеристы и <b><i>рыночные</i></b> менялы.	COMPARE	2.0	4	1	3	1	1
рыночный	Машины, одна за другой, со скрежетом переключая передачи, с нарастающим рокотом моторов выезжают из ворот мимо диспетчера, хмурого, как спросонья, после суточного дежурства, на свои линии; одни на вокзальную площадь к первым поездам, другие на Ивансусанинскую, к исполкому, на <b><i>Рыночную</i></b> площадь, к химкомбинату.	...Вскоре Платон и Вера прощались у <b><i>рыночных</i></b> ворот.	EARLIER	3.2	1	4	4	3	4
рыночный	Методология оценки эффективности деятельности разнообразных форм ассоциированного предпринимательства, объединяющих существенно различные по экономической природе бизнес-единицы, объективно отличается от методов и подходов к оценке эффективности моноструктурных <b><i>рыночных</i></b> субъектов, и поэтому возникает необходимость в комплексном изучении факторов, определяющих действительную эффективность поликорпоративных структур <b><i>рыночного</i></b> типа.	"Будет ли возобновлена выдача пропусков, пока не разразился скандал в прессе Теперь господин Воронин трудился во вполне <b><i>рыночном</i></b> и вполне международном издании ""Бизнес уик""."	LATER	3.2	4	3	4	1	4
рыночный	На привокзальной площади, куда он вышел с небольшим чемоданом, раскинулось <b><i>рыночное</i></b> торжище.	В <b><i>рыночной</i></b> торговле специалисты и руководители совхоза заинтересованы.	EARLIER	2.2	2	4	2	2	1
рыночный	Некоторые из них достигли такого совершенства, что, с ходу миновав потерявшую <b><i>рыночную</i></b> ценность стадию искусства, научились изначально придавать своим творениям откровенно товарный вид.	Зоя скользила скучающим взором по застывшим навеки красавицам Возрождения, -- они навьючивали на себя несгибающуюся парчу, не стригли волос, видимо, не каждый день брали ванну и гордились такими мощными плечами и бедрами, которых бы постыдилась любая <b><i>рыночная</i></b> торговка в Париже.	EARLIER	2.0	4	2	1	1	2
рыночный	Но в <b><i>рыночной</i></b> экономике, если у кого завелся мильончик, ему тут же спешат найти применение.	Годы перестройки сопровождались резким обнищанием населения, покупательная способность заработной платы упала, сложившиеся в прошлые годы правила распределения квартир перестали работать, а <b><i>рыночные</i></b> отношения еще не сложились.	LATER	3.8	4	4	4	3	4
рыночный	Но вот уже много-много лет занимаемся мы демократизацией, ищем утраченные ценности, создаем гражданское общество, строим <b><i>рыночные</i></b> институты, входим в мировое сообщество.	"Так, по словам Михаила Смирнова, в ""Северстали"" сейчас с нетерпением ждут признания <b><i>рыночного</i></b> статуса России в странах Америки (Мексика, Венесуэла, Колумбия, Аргентина), а также в ЮАР."	LATER	3.4	3	4	3	4	3
рыночный	Он даже после первых <b><i>рыночных</i></b> знакомств приезжал ко мне домой производить обмен.	Помидоры немедленно были забыты, а мы обнялись и стояли, объятые ташкентским детством, и нас крутила и ворочала <b><i>рыночная</i></b> толпа.	EARLIER	3.4	4	4	4	3	2
рыночный	Ответ на этот вопрос экономиста достаточно очевиден из сравнительного анализа эффективности метода Poll of Experts и метода <b><i>рыночного</i></b> прогноза (Market Method), см. на диаграмме.	По признанию Максима Медведкова, Россия несет потери на этих рынках как раз потому, что не имеет статуса страны с <b><i>рыночной</i></b> экономикой.	LATER	3.4	4	1	4	4	4
рыночный	По одному из уголовных дел, когда виновными было похищено 3335 килограммов рыбы, стоимостью 2400 рублей, Верховный суд РСФСР указал, что хищение социалистического имущества, представляющего особую важность для хозяйства, имеющего высокую <b><i>рыночную</i></b> стоимость, а также хищение, совершенное в особо большом количестве или объеме, относится к крупному, если даже стоимость похищенного по розничной цене несколько ниже 2500 рублей.	"""Положи мя, яко печать, наложенную <b><i>рыночным</i></b> контролером, лиловую на малиновом, положи мя, яко печать, на мышце своей!"" -- глумливо переиначивает мясницкий топор трепетные стихи, сочиненные пылким царем для возлюбленных, для любовников, для любови их неуемной и великой, умащенной такими благовониями, таким елеем драгоценным, что только и хватит дыхания, чтобы в дурмане запахов и прикосновений воскликнуть: ""Ибо я изнемогаю от любви!"	EARLIER	1.0	1	1	1	1	1
рыночный	Пока же они едва превышают 10 процентов, но я уверен, что их роль постепенно будет увеличиваться по мере распространения <b><i>рыночной</i></b> оценки имущества.	И во все остальное время, пока я у него сидел, говорил, как красиво в Марфине, и как там работается, и какая вообще чудесная осень, -- он все косился, поглядывал на книжку (она лежала на столе), все брал ее и начинал снова перелистывать, разглядывать вновь и вновь, глухо посмеивался, что на обложке помещена была <b><i>рыночная</i></b> картинка с лебедями, которых рисовали у нас в то время на обратной стороне клеенки.	COMPARE	1.2	2	1	1	1	1
рыночный	Поразительно, что сам он относился к этим чудесам иронически, каждый раз подсмеиваясь над нами, словно <b><i>рыночный</i></b> фокусник, раскрывающий перед одураченными тайную механику своих проделок.	Главным <b><i>рыночным</i></b> местом являются улицы квартала Чжу-ринбочи, занятые лавками и уличными торговцами.	EARLIER	3.2	1	4	4	3	4
рыночный	"После этого благодарные избиратели на руках внесут Грызлова-триумфатора в думу и даже про ""губительное для <b><i>рыночной</i></b> экономики перераспределение средств из сектора свободного рынка в монополизированный"" совершенно забудут."	<b><i>Рыночная</i></b> цена за 1 USD сегодня -- 26,7 руб.	LATER	4.0	4	4	4	4	4
рыночный	Поэтому школу нельзя судить по <b><i>рыночным</i></b> законам.	Позже, правда, выяснилось, что торговали не казенным и по <b><i>рыночной</i></b> цене, но их выходка задержала отлет.	COMPARE	3.0	2	4	4	1	4
рыночный	При этом возникает необходимость подстраивать деятельность <b><i>рыночных</i></b> институтов под реализацию реформ, а это значит, нужно смотреть, как организованы фондовый и финансовый рынки, какова банковская система.	Однажды, на <b><i>рыночной</i></b> площади посреди Кембриджа, я нашел на книжном лотке среди подержанных Гомеров и Горациев Толковый Словарь Даля в четырех томах.	COMPARE	1.4	1	1	1	1	3
рыночный	"Придерживаясь этих принципов, партия шаг за шагом формировала и новую экономическую политику, прошедшую процесс от ""плановой товарной экономики"" к ""социалистической <b><i>рыночной</i></b> экономике"", курс на построение которой был взят на 3-м пленуме ЦК КПК 14-го созыва в ноябре 1993 г. Авторы подробно рассматривают как труднейший период подступа к началу реформ, так и перипетии самого реформенного процесса, его сложные и противоречивые элементы, откровенно указывая на то, что нередко реформаторам приходилось действовать методом проб и ошибок."	Полученные семена с большим трудом навязывались дехканам, с тем чтобы они раздавали их земледельцам, с обязательством Товарищества, что за хлопок, выращенный из этих семян, будет уплачиваться против <b><i>рыночных</i></b> цен на 10--20 копеек за пуд дороже, чем за посеянный из местных семян.	COMPARE	3.0	4	4	4	2	1
рыночный	Принуждение с <b><i>рыночными</i></b> отношениями несовместимо.	"А еще -- сказать слова благодарности людям, сумевшим, несмотря на все сложности девяностых, сохранить верность традициям ""Центроспецстроя"" и занять достойное место в новой системе <b><i>рыночных</i></b> отношений."	LATER	4.0	4	4	4	4	4
рыночный	Развитие цветной реакции при определении андростенона в свином жире: А -- образование голубой окраски при химическом взаимодействии субстрата с хромогеном (пероксида карбамида с тетраметилбензидином); Б -- изменение голубого цвета раствора на желтый после добавления останавливающего реакцию реагента; а -- высокая интенсивность окраски: б -- низкая интенсивность окраски Отраслевая система добровольной сертификации ХАССП-МЯСО -- шаг к гарантии качества и безопасности продукции В условиях современных <b><i>рыночных</i></b> отношений и жесткой конкуренции большое внимание уделяется качеству мясной продукции и безопасности ее потребления, так как привлечь потребителя и обеспечить предприятию прибыль могут только высококачественные продукты.	"А, вот, когда страна по уши влезла в <b><i>рыночную</i></b> экономику, у ""ничьей бабушки"" вдруг объявились внуки."	LATER	3.8	4	3	4	4	4
рыночный	Разработчики включили в этот закон все современные достижения науки об управлении, хорошо зарекомендовавшие себя в странах с развитой <b><i>рыночной</i></b> экономикой.	В условиях жесткой <b><i>рыночной</i></b> конкуренции институт банкротства имеет двоякое значение: во-первых, он позволяет исключить из экономики страны неплатежеспособных хозяйствующих субъектов в результате их ликвидации под контролем государства; во-вторых, дает возможность оздоровить экономическую ситуацию путем реорганизаций предприятий, которые при разумной поддержке могут вновь достичь финансовой стабильности.	LATER	3.8	4	4	4	4	3
